/* Format: 
 frame_1_idx frame_2_idx 
 num_of_matches 
 frame_1_idx feature_idx frame_2_idx feature_idx */
0 5
56
0 11 5 13
0 21 5 190
0 22 5 244
0 24 5 8
0 28 5 104
0 29 5 36
0 32 5 66
0 35 5 211
0 42 5 268
0 46 5 169
0 49 5 225
0 50 5 153
0 56 5 103
0 57 5 150
0 70 5 69
0 82 5 77
0 84 5 76
0 94 5 59
0 100 5 2
0 103 5 243
0 107 5 92
0 110 5 61
0 119 5 25
0 127 5 163
0 129 5 129
0 142 5 338
0 144 5 350
0 146 5 445
0 149 5 83
0 169 5 93
0 171 5 294
0 177 5 130
0 182 5 275
0 190 5 145
0 191 5 371
0 214 5 171
0 218 5 228
0 237 5 78
0 243 5 234
0 256 5 74
0 261 5 79
0 262 5 393
0 279 5 87
0 293 5 181
0 324 5 440
0 337 5 487
0 339 5 48
0 357 5 414
0 360 5 221
0 375 5 193
0 377 5 336
0 433 5 276
0 450 5 158
0 455 5 434
0 480 5 450
0 513 5 561
