/* Format: 
 frame_1_idx frame_2_idx 
 num_of_matches 
 frame_1_idx feature_idx frame_2_idx feature_idx */
2 5
116
2 1 5 52
2 4 5 268
2 5 5 4
2 6 5 294
2 10 5 44
2 11 5 61
2 14 5 202
2 18 5 129
2 20 5 70
2 28 5 117
2 29 5 48
2 30 5 150
2 34 5 77
2 38 5 76
2 39 5 33
2 40 5 97
2 42 5 197
2 44 5 153
2 45 5 281
2 48 5 79
2 53 5 78
2 54 5 156
2 56 5 64
2 57 5 13
2 58 5 111
2 65 5 168
2 69 5 25
2 77 5 2
2 79 5 123
2 81 5 7
2 83 5 66
2 88 5 69
2 90 5 171
2 91 5 57
2 92 5 22
2 96 5 41
2 101 5 28
2 104 5 276
2 105 5 179
2 106 5 125
2 109 5 59
2 110 5 12
2 114 5 8
2 116 5 87
2 117 5 223
2 127 5 239
2 128 5 163
2 129 5 196
2 130 5 172
2 133 5 92
2 134 5 371
2 136 5 335
2 137 5 106
2 138 5 43
2 140 5 83
2 142 5 573
2 148 5 187
2 149 5 26
2 150 5 542
2 151 5 151
2 153 5 74
2 158 5 234
2 160 5 96
2 161 5 240
2 163 5 228
2 165 5 245
2 167 5 84
2 178 5 37
2 184 5 338
2 186 5 36
2 188 5 109
2 195 5 264
2 197 5 206
2 201 5 137
2 206 5 211
2 207 5 560
2 209 5 190
2 214 5 145
2 215 5 181
2 223 5 492
2 245 5 218
2 246 5 368
2 247 5 153
2 255 5 236
2 256 5 506
2 259 5 45
2 264 5 95
2 272 5 100
2 274 5 336
2 275 5 286
2 279 5 16
2 281 5 473
2 282 5 440
2 293 5 158
2 297 5 301
2 310 5 194
2 314 5 487
2 318 5 102
2 321 5 505
2 353 5 445
2 355 5 394
2 361 5 221
2 378 5 427
2 385 5 393
2 401 5 499
2 410 5 545
2 411 5 376
2 415 5 332
2 422 5 193
2 434 5 466
2 456 5 416
2 459 5 534
2 462 5 27
2 465 5 235
2 526 5 561
2 542 5 488
