/* Format: 
 frame_1_idx frame_2_idx 
 num_of_matches 
 frame_1_idx feature_idx frame_2_idx feature_idx */
2 3
44
2 31 3 263
2 47 3 383
2 52 3 199
2 64 3 142
2 68 3 338
2 69 3 129
2 70 3 127
2 78 3 252
2 81 3 208
2 85 3 280
2 86 3 174
2 95 3 225
2 96 3 91
2 98 3 420
2 107 3 224
2 108 3 112
2 114 3 141
2 117 3 127
2 118 3 294
2 119 3 120
2 120 3 145
2 122 3 76
2 141 3 208
2 145 3 181
2 159 3 10
2 166 3 249
2 168 3 85
2 182 3 362
2 198 3 321
2 207 3 63
2 224 3 338
2 240 3 287
2 247 3 339
2 263 3 464
2 275 3 254
2 276 3 16
2 284 3 165
2 301 3 337
2 304 3 144
2 313 3 184
2 317 3 172
2 351 3 413
2 354 3 434
2 375 3 122
