/* Format: 
 frame_1_idx frame_2_idx 
 num_of_matches 
 frame_1_idx feature_idx frame_2_idx feature_idx */
1 2
105
1 1 2 50
1 2 2 6
1 3 2 78
1 4 2 8
1 6 2 22
1 7 2 4
1 8 2 39
1 10 2 28
1 11 2 7
1 14 2 59
1 15 2 109
1 17 2 17
1 18 2 25
1 21 2 69
1 22 2 155
1 24 2 29
1 25 2 34
1 27 2 314
1 33 2 94
1 35 2 2
1 36 2 139
1 38 2 51
1 40 2 10
1 41 2 31
1 42 2 134
1 43 2 221
1 45 2 68
1 46 2 153
1 47 2 80
1 48 2 1
1 49 2 81
1 50 2 110
1 51 2 3
1 52 2 26
1 54 2 18
1 55 2 156
1 57 2 48
1 58 2 180
1 68 2 241
1 69 2 72
1 70 2 47
1 71 2 135
1 75 2 95
1 77 2 141
1 78 2 174
1 79 2 57
1 81 2 138
1 83 2 20
1 84 2 228
1 88 2 126
1 89 2 79
1 91 2 159
1 93 2 30
1 97 2 168
1 99 2 36
1 100 2 0
1 102 2 316
1 105 2 118
1 106 2 42
1 108 2 210
1 110 2 45
1 113 2 99
1 114 2 88
1 115 2 90
1 119 2 154
1 121 2 272
1 123 2 333
1 125 2 157
1 127 2 144
1 128 2 137
1 129 2 112
1 133 2 89
1 134 2 61
1 136 2 218
1 140 2 127
1 143 2 284
1 144 2 187
1 146 2 166
1 150 2 119
1 152 2 93
1 155 2 11
1 163 2 317
1 168 2 133
1 174 2 70
1 177 2 255
1 179 2 107
1 185 2 165
1 193 2 49
1 196 2 9
1 201 2 85
1 202 2 209
1 205 2 188
1 213 2 14
1 214 2 192
1 231 2 262
1 233 2 213
1 235 2 40
1 247 2 77
1 248 2 98
1 252 2 167
1 254 2 44
1 259 2 43
1 273 2 239
1 289 2 271
1 292 2 237
