/* Format: 
 frame_1_idx frame_2_idx 
 num_of_matches 
 frame_1_idx feature_idx frame_2_idx feature_idx */
0 1
101
0 1 1 13
0 2 1 196
0 3 1 9
0 4 1 25
0 5 1 34
0 7 1 1
0 10 1 68
0 16 1 130
0 17 1 33
0 18 1 52
0 20 1 37
0 22 1 78
0 23 1 47
0 24 1 268
0 27 1 50
0 28 1 143
0 29 1 2
0 30 1 107
0 34 1 22
0 36 1 24
0 37 1 148
0 39 1 121
0 41 1 49
0 44 1 17
0 45 1 84
0 46 1 77
0 47 1 36
0 51 1 86
0 52 1 45
0 53 1 28
0 57 1 42
0 58 1 226
0 62 1 48
0 65 1 106
0 66 1 79
0 68 1 6
0 70 1 10
0 72 1 166
0 74 1 58
0 77 1 19
0 80 1 129
0 81 1 7
0 82 1 89
0 83 1 277
0 86 1 110
0 88 1 5
0 89 1 3
0 92 1 70
0 93 1 69
0 98 1 72
0 102 1 103
0 104 1 113
0 107 1 123
0 110 1 122
0 114 1 85
0 115 1 65
0 117 1 93
0 118 1 81
0 120 1 125
0 122 1 109
0 123 1 240
0 126 1 115
0 129 1 82
0 133 1 104
0 136 1 124
0 141 1 198
0 142 1 243
0 143 1 73
0 146 1 146
0 148 1 151
0 149 1 128
0 154 1 144
0 155 1 141
0 158 1 175
0 162 1 114
0 168 1 174
0 177 1 218
0 179 1 53
0 184 1 63
0 185 1 270
0 189 1 181
0 192 1 205
0 194 1 157
0 195 1 279
0 199 1 214
0 200 1 191
0 208 1 96
0 228 1 233
0 229 1 80
0 236 1 152
0 238 1 62
0 251 1 177
0 261 1 289
0 279 1 59
0 287 1 291
0 293 1 179
0 301 1 213
0 313 1 205
0 320 1 69
0 324 1 80
0 325 1 261
