/* Format: 
 frame_1_idx frame_2_idx 
 num_of_matches
 frame_1_idx feature_idx frame_2_idx feature_idx */
1 4
99
1 49 4 146
1 109 4 65
1 72 4 205
1 354 4 414
1 208 4 66
1 62 4 211
1 52 4 466
1 43 4 25
1 229 4 123
1 298 4 476
1 116 4 118
1 93 4 275
1 181 4 226
1 159 4 143
1 3 4 85
1 205 4 315
1 352 4 424
1 5 4 34
1 58 4 242
1 267 4 112
1 108 4 217
1 190 4 72
1 27 4 480
1 90 4 239
1 101 4 120
1 65 4 198
1 368 4 326
1 102 4 232
1 23 4 21
1 458 4 529
1 167 4 353
1 61 4 84
1 110 4 184
1 214 4 165
1 232 4 378
1 310 4 471
1 36 4 102
1 469 4 451
1 11 4 144
1 10 4 37
1 152 4 103
1 53 4 22
1 121 4 114
1 201 4 98
1 149 4 35
1 247 4 180
1 169 4 75
1 234 4 256
1 189 4 356
1 197 4 290
1 16 4 306
1 202 4 297
1 44 4 136
1 257 4 117
1 128 4 57
1 326 4 159
1 182 4 176
1 219 4 30
1 31 4 0
1 2 4 221
1 122 4 93
1 312 4 283
1 183 4 174
1 278 4 39
1 206 4 55
1 314 4 405
1 144 4 169
1 211 4 208
1 126 4 43
1 196 4 535
1 17 4 166
1 328 4 364
1 160 4 238
1 418 4 395
1 67 4 296
1 228 4 279
1 193 4 137
1 238 4 270
1 59 4 259
1 237 4 267
1 191 4 262
1 113 4 38
1 147 4 91
1 48 4 33
1 432 4 417
1 515 4 200
1 512 4 368
1 81 4 87
1 174 4 163
1 84 4 399
1 262 4 366
1 39 4 15
1 57 4 19
1 455 4 135
1 316 4 470
1 18 4 391
1 99 4 90
1 25 4 99
1 226 4 36
